id,Label,nodeAttr[nodesPresent, ]
ENST00000375323,APOA1,turquoise
ENST00000236850,APOA1,turquoise
ENST00000524993,TMPRSS13,turquoise
ENST00000714378,TMPRSS4,turquoise
ENST00000392793,TECTA,turquoise
ENST00000448775,CLMP,turquoise
ENST00000392693,CDON,turquoise
ENST00000534070,CHEK1,turquoise
ENST00000389887,GLB1L3,turquoise
ENST00000423158,NTF3,turquoise
ENST00000396858,GAPDH,turquoise
ENST00000534837,PIANP,turquoise
ENST00000311268,GPR162,turquoise
ENST00000539196,EMG1,turquoise
ENST00000647956,C1R,turquoise
ENST00000229307,NANOG,turquoise
ENST00000526286,NANOG,turquoise
ENST00000737095,,turquoise
ENST00000533382,,turquoise
ENST00000428824,POU5F1P3,turquoise
ENST00000713574,GPRC5A,turquoise
ENST00000537304,LMO3,turquoise
ENST00000261169,LMO3,turquoise
ENST00000396205,LMO3,turquoise
ENST00000954702,LMO3,turquoise
ENST00000359062,PDE3A,turquoise
ENST00000451604,SOX5,turquoise
ENST00000650193,LOC645485,turquoise
ENST00000919055,KIF21A,turquoise
ENST00000919056,KIF21A,turquoise
ENST00000380518,COL2A1,turquoise
ENST00000447966,ASIC1,turquoise
ENST00000394825,NR4A1,turquoise
ENST00000341809,KRT77,turquoise
ENST00000551956,KRT4,turquoise
ENST00000430889,HOXC4,turquoise
ENST00000515617,FLJ12825,turquoise
ENST00000833803,LOC100240735,turquoise
ENST00000660808,LINC02381,turquoise
ENST00000508564,LINC02381,turquoise
ENST00000352268,ZNF385A,turquoise
ENST00000338010,ZNF385A,turquoise
ENST00000551103,IKZF4,turquoise
ENST00000926495,ERBB3,turquoise
ENST00000881995,SLC39A5,turquoise
ENST00000634871,R3HDM2,turquoise
ENST00000885361,ARHGEF25,turquoise
ENST00000333012,EEF1AKMT3,turquoise
ENST00000686816,,turquoise
ENST00000547379,SLC16A7,turquoise
ENST00000551568,CPM,turquoise
ENST00000261205,SYT1,turquoise
ENST00000867693,POC1B,turquoise
ENST00000258499,USP44,turquoise
ENST00000524981,CFAP54,turquoise
ENST00000337514,IGF1,turquoise
ENST00000549934,C12orf75,turquoise
ENST00000959768,RFX4,turquoise
ENST00000392842,RFX4,turquoise
ENST00000959769,RFX4,turquoise
ENST00000910054,USP30,turquoise
ENST00000553177,VHRT,turquoise
ENST00000331096,VHRT,turquoise
ENST00000403593,SDSL,turquoise
ENST00000895030,RBM19,turquoise
ENST00000539163,HNF1A-AS1,turquoise
ENST00000358808,CLIP1,turquoise
ENST00000620786,CLIP1,turquoise
ENST00000901688,ZNF664,turquoise
ENST00000546355,RFLNA,turquoise
ENST00000650108,FBRSL1,turquoise
ENST00000426665,ZNF10,turquoise
ENST00000298248,CRYL1,turquoise
ENST00000351808,IFT88,turquoise
ENST00000862813,TNFRSF19,turquoise
ENST00000862818,TNFRSF19,turquoise
ENST00000382258,TNFRSF19,turquoise
ENST00000382263,TNFRSF19,turquoise
ENST00000361042,WASF3,turquoise
ENST00000381033,PDX1,turquoise
ENST00000615840,FLT1,turquoise
ENST00000948542,MTUS2,turquoise
ENST00000379893,DCLK1,turquoise
ENST00000681043,ALG5,turquoise
ENST00000701431,,turquoise
ENST00000848831,,turquoise
ENST00000848830,,turquoise
ENST00000569306,C13orf42,turquoise
ENST00000242839,ATP7B,turquoise
ENST00000606055,LINC00458,turquoise
ENST00000613252,DACH1,turquoise
ENST00000526202,LMO7,turquoise
ENST00000465261,LMO7,turquoise
ENST00000581816,MIR17HG,turquoise
ENST00000438290,SOX21-AS1,turquoise
ENST00000947242,DNAJC3,turquoise
ENST00000682017,DOCK9,turquoise
ENST00000330949,SOX1,turquoise
ENST00000375559,F10,turquoise
ENST00000535094,MCF2L,turquoise
ENST00000674313,SLC7A7,turquoise
ENST00000267396,REM2,turquoise
ENST00000667602,DHRS4-AS1,turquoise
ENST00000250448,FOXA1,turquoise
ENST00000670345,,turquoise
ENST00000868186,ATL1,turquoise
ENST00000251091,SAMD4A,turquoise
ENST00000355431,ARID4A,turquoise
ENST00000329153,PLEKHH1,turquoise
ENST00000337827,GALNT16,turquoise
ENST00000553669,GALNT16,turquoise
ENST00000853581,SUSD6,turquoise
ENST00000361956,SMOC1,turquoise
ENST00000936035,SIPA1L1,turquoise
ENST00000256362,VRTN,turquoise
ENST00000552421,YLPM1,turquoise
ENST00000238682,TGFB3,turquoise
ENST00000330753,FLRT2,turquoise
ENST00000216487,RIN3,turquoise
ENST00000393087,SERPINA1,turquoise
ENST00000554866,SERPINA5,turquoise
ENST00000329597,SERPINA5,turquoise
ENST00000643862,GSC-DT,turquoise
ENST00000335290,WDR25,turquoise
ENST00000341267,DLK1,turquoise
ENST00000429436,MARK3,turquoise
ENST00000423312,KIF26A,turquoise
ENST00000392634,INF2,turquoise
ENST00000563044,,turquoise
ENST00000699898,MEIS2,turquoise
ENST00000560702,MEIS2,turquoise
ENST00000771076,,turquoise
ENST00000933333,INO80,turquoise
ENST00000908747,MAPDA,turquoise
ENST00000260403,TMEM62,turquoise
ENST00000854653,SLC30A4,turquoise
ENST00000260324,SQOR,turquoise
ENST00000559418,WDR72,turquoise
ENST00000389286,PRTG,turquoise
ENST00000696102,TEX9,turquoise
ENST00000895787,RNF111,turquoise
ENST00000557998,RNF111,turquoise
ENST00000645819,VPS13C,turquoise
ENST00000249837,VPS13C,turquoise
ENST00000862331,RAB8B,turquoise
ENST00000920201,IGDCC3,turquoise
ENST00000352385,IGDCC4,turquoise
ENST00000287196,PARP6,turquoise
ENST00000558964,NEO1,turquoise
ENST00000562009,,turquoise
ENST00000527715,CTSH,turquoise
ENST00000677238,CTSH,turquoise
ENST00000303329,ARNT2,turquoise
ENST00000345382,BNC1,turquoise
ENST00000394553,PDE8A,turquoise
ENST00000654017,LINC00930,turquoise
ENST00000329841,ALDH1A3,turquoise
ENST00000914333,FAM234A,turquoise
ENST00000962400,IFT140,turquoise
ENST00000967441,ABCA3,turquoise
ENST00000301732,ABCA3,turquoise
ENST00000361837,TEDC2,turquoise
ENST00000161006,PRSS22,turquoise
ENST00000576985,ZSCAN10,turquoise
ENST00000252463,ZSCAN10,turquoise
ENST00000325568,IL32,turquoise
ENST00000534507,IL32,turquoise
ENST00000526464,IL32,turquoise
ENST00000548807,IL32,turquoise
ENST00000425191,ABAT,turquoise
ENST00000614721,ACSM3,turquoise
ENST00000261588,KATNIP,turquoise
ENST00000300835,PRR14,turquoise
ENST00000297679,HSD3B7,turquoise
ENST00000563544,ARMC5,turquoise
ENST00000621565,RPGRIP1L,turquoise
ENST00000564907,ADGRG1,turquoise
ENST00000860561,ADGRG1,turquoise
ENST00000268603,CDH11,turquoise
ENST00000918764,CMTM3,turquoise
ENST00000258201,FHOD1,turquoise
ENST00000393957,TPPP3,turquoise
ENST00000329524,NFATC3,turquoise
ENST00000302628,CALB2,turquoise
ENST00000914247,ATXN1L,turquoise
ENST00000397992,ZFHX3,turquoise
ENST00000268489,ZFHX3,turquoise
ENST00000938437,RFWD3,turquoise
ENST00000262429,ATP2C2,turquoise
ENST00000899392,KIAA0513,turquoise
ENST00000876493,DPEP1,turquoise
ENST00000618002,RPH3AL,turquoise
ENST00000324015,SERPINF2,turquoise
ENST00000453066,SERPINF2,turquoise
ENST00000573770,SERPINF1,turquoise
ENST00000576406,SERPINF1,turquoise
ENST00000389313,SMTNL2,turquoise
ENST00000896491,PFN1,turquoise
ENST00000519602,ENO3,turquoise
ENST00000293805,BCL6B,turquoise
ENST00000573600,CTDNEP1,turquoise
ENST00000416016,EIF5A,turquoise
ENST00000306071,CHRNB1,turquoise
ENST00000967557,TRIM16,turquoise
ENST00000353383,RAI1,turquoise
ENST00000866204,WSB1,turquoise
ENST00000226218,VTN,turquoise
ENST00000585453,SARM1,turquoise
ENST00000618626,SLC46A1,turquoise
ENST00000254079,PPP1R1B,turquoise
ENST00000393881,NKIRAS2,turquoise
ENST00000928838,NBR1,turquoise
ENST00000318579,MEOX1,turquoise
ENST00000922774,ETV4,turquoise
ENST00000393664,ETV4,turquoise
ENST00000319349,ETV4,turquoise
ENST00000225512,WNT3,turquoise
ENST00000300557,PRR15L,turquoise
ENST00000393408,CBX1,turquoise
ENST00000330070,HOXB2,turquoise
ENST00000470495,HOXB3,turquoise
ENST00000332503,HOXB4,turquoise
ENST00000172229,NGFR,turquoise
ENST00000583356,TANC2,turquoise
ENST00000413366,PRKCA,turquoise
ENST00000886834,ABCA6,turquoise
ENST00000649793,LINC00511,turquoise
ENST00000299886,COG1,turquoise
ENST00000861530,TMEM94,turquoise
ENST00000864030,ITGB4,turquoise
ENST00000322957,FOXJ1,turquoise
ENST00000156626,ST6GALNAC1,turquoise
ENST00000579760,C1QTNF1,turquoise
ENST00000578544,ANAPC11,turquoise
ENST00000269162,GNAL,turquoise
ENST00000540918,TTC39C,turquoise
ENST00000237014,TTR,turquoise
ENST00000854481,DTNA,turquoise
ENST00000854476,DTNA,turquoise
ENST00000597599,DTNA,turquoise
ENST00000436190,MAPRE2,turquoise
ENST00000262094,RAB27B,turquoise
ENST00000431212,NEDD4L,turquoise
ENST00000536984,CDH7,turquoise
ENST00000397968,CDH7,turquoise
ENST00000322038,TSHZ1,turquoise
ENST00000580243,TSHZ1,turquoise
ENST00000578092,LINC00908,turquoise
ENST00000915360,ZNF516,turquoise
ENST00000397778,SLC66A2,turquoise
ENST00000905917,SLC66A2,turquoise
ENST00000264554,SHC2,turquoise
ENST00000251289,WDR18,turquoise
ENST00000568865,CNN2,turquoise
ENST00000590536,TLE2,turquoise
ENST00000262953,TLE2,turquoise
ENST00000577920,HSD11B1L,turquoise
ENST00000538904,EVI5L,turquoise
ENST00000962893,EVI5L,turquoise
ENST00000592904,ZNF266,turquoise
ENST00000550507,ZNF433,turquoise
ENST00000881206,LSM4,turquoise
ENST00000928454,SUGP2,turquoise
ENST00000392219,FXYD5,turquoise
ENST00000592354,CAPNS1,turquoise
ENST00000316950,ZNF569,turquoise
ENST00000599539,RPS16,turquoise
ENST00000874164,NOSIP,turquoise
ENST00000221315,ZNF432,turquoise
ENST00000301194,TTYH1,turquoise
ENST00000893954,TTYH1,turquoise
ENST00000376530,TTYH1,turquoise
ENST00000376531,TTYH1,turquoise
ENST00000890315,PTPRH,turquoise
ENST00000245618,EPS8L1,turquoise
ENST00000587845,UBE2S,turquoise
ENST00000541801,ZNF211,turquoise
ENST00000594328,ZNF587B,turquoise
ENST00000933729,ZNF329,turquoise
ENST00000815261,,turquoise
ENST00000938589,ASAP2,turquoise
ENST00000281419,ASAP2,turquoise
ENST00000360635,ITGB1BP1,turquoise
ENST00000699836,ODC1,turquoise
ENST00000851924,LRATD1,turquoise
ENST00000361999,ITSN2,turquoise
ENST00000905942,ITSN2,turquoise
ENST00000288710,DRC1,turquoise
ENST00000902793,FOSL2,turquoise
ENST00000320081,CLIP4,turquoise
ENST00000683329,LRPPRC,turquoise
ENST00000306156,PRKCE,turquoise
ENST00000355426,EFEMP1,turquoise
ENST00000453186,SANBR,turquoise
ENST00000560281,MEIS1,turquoise
ENST00000488550,MEIS1,turquoise
ENST00000345517,ACTG2,turquoise
ENST00000402739,CTNNA2,turquoise
ENST00000393487,MGAT4A,turquoise
ENST00000264047,SLC5A7,turquoise
ENST00000461707,NPHP1,turquoise
ENST00000331203,FBLN7,turquoise
ENST00000801452,FAM138B,turquoise
ENST00000393147,DPP10,turquoise
ENST00000850649,C1QL2,turquoise
ENST00000851971,EPB41L5,turquoise
ENST00000911772,EPB41L5,turquoise
ENST00000259216,CFC1,turquoise
ENST00000345008,LYPD1,turquoise
ENST00000558170,ZEB2,turquoise
ENST00000409642,LYPD6B,turquoise
ENST00000899448,LYPD6B,turquoise
ENST00000953167,GALNT5,turquoise
ENST00000939552,TANC1,turquoise
ENST00000873501,ITGB6,turquoise
ENST00000418842,GCG,turquoise
ENST00000649979,IFIH1,turquoise
ENST00000409420,CSRNP3,turquoise
ENST00000392701,GALNT3,turquoise
ENST00000902718,GALNT3,turquoise
ENST00000392663,BBS5,turquoise
ENST00000272797,KLHL23,turquoise
ENST00000375281,SP5,turquoise
ENST00000306324,HOXD4,turquoise
ENST00000249440,HOXD3,turquoise
ENST00000286063,PDE11A,turquoise
ENST00000336917,ZNF385B,turquoise
ENST00000295108,NEUROD1,turquoise
ENST00000874158,DNAJC10,turquoise
ENST00000233156,TFPI,turquoise
ENST00000686960,,turquoise
ENST00000779284,,turquoise
ENST00000702947,,turquoise
ENST00000447232,PMS1,turquoise
ENST00000337386,NAB1,turquoise
ENST00000428675,PLCL1,turquoise
ENST00000891363,SPATS2L,turquoise
ENST00000891346,SPATS2L,turquoise
ENST00000415913,IDH1,turquoise
ENST00000907243,MAP2,turquoise
ENST00000907251,MAP2,turquoise
ENST00000907255,MAP2,turquoise
ENST00000436443,ERBB4,turquoise
ENST00000852785,IKZF2,turquoise
ENST00000342002,IKZF2,turquoise
ENST00000421182,FN1,turquoise
ENST00000357867,FN1,turquoise
ENST00000443816,FN1,turquoise
ENST00000432072,FN1,turquoise
ENST00000356005,FN1,turquoise
ENST00000456923,FN1,turquoise
ENST00000865084,FN1,turquoise
ENST00000336916,FN1,turquoise
ENST00000446046,FN1,turquoise
ENST00000879964,VIL1,turquoise
ENST00000248444,VIL1,turquoise
ENST00000295731,IHH,turquoise
ENST00000321276,SGPP2,turquoise
ENST00000644695,DOCK10,turquoise
ENST00000295190,SLC16A14,turquoise
ENST00000340126,SP100,turquoise
ENST00000254661,RAMP1,turquoise
ENST00000388934,MAB21L4,turquoise
ENST00000877969,SLC23A2,turquoise
ENST00000378961,CHGB,turquoise
ENST00000453074,TRMT6,turquoise
ENST00000943038,LRRN4,turquoise
ENST00000903106,LRRN4,turquoise
ENST00000698795,LRRN4,turquoise
ENST00000378858,LRRN4,turquoise
ENST00000246070,LAMP5,turquoise
ENST00000338037,PLCB1,turquoise
ENST00000399002,SPTLC3,turquoise
ENST00000341420,FLRT3,turquoise
ENST00000378053,FLRT3,turquoise
ENST00000874852,FLRT3,turquoise
ENST00000963260,FLRT3,turquoise
ENST00000255006,RIN2,turquoise
ENST00000891329,RIN2,turquoise
ENST00000310227,INSM1,turquoise
ENST00000377142,NKX2-2,turquoise
ENST00000821804,LINC00261,turquoise
ENST00000821803,LINC00261,turquoise
ENST00000564492,LINC00261,turquoise
ENST00000620459,LINC02967,turquoise
ENST00000621426,NOL4L,turquoise
ENST00000696232,DNMT3B,turquoise
ENST00000328111,DNMT3B,turquoise
ENST00000397800,CBFA2T2,turquoise
ENST00000931656,NCOA6,turquoise
ENST00000931655,NCOA6,turquoise
ENST00000887207,EPB41L1,turquoise
ENST00000876226,SRC,turquoise
ENST00000299824,PPP1R16B,turquoise
ENST00000969165,PPP1R16B,turquoise
ENST00000373184,PTPRT,turquoise
ENST00000373190,PTPRT,turquoise
ENST00000373201,PTPRT,turquoise
ENST00000373187,PTPRT,turquoise
ENST00000316673,HNF4A,turquoise
ENST00000372285,CD40,turquoise
ENST00000888894,NCOA3,turquoise
ENST00000371677,UBE2V1,turquoise
ENST00000347215,PMEPA1,turquoise
ENST00000664748,LOC105369302,turquoise
ENST00000262354,D21S2088E,turquoise
ENST00000654898,D21S2088E,turquoise
ENST00000636887,TIAM1,turquoise
ENST00000674308,SYNJ1,turquoise
ENST00000381132,RCAN1,turquoise
ENST00000336648,HLCS,turquoise
ENST00000357985,FAM3B,turquoise
ENST00000447535,ERVH48-1,turquoise
ENST00000398158,CBS,turquoise
ENST00000889226,PRMT2,turquoise
ENST00000948081,SPECC1L,turquoise
ENST00000612946,TTC28,turquoise
ENST00000404820,EMID1,turquoise
ENST00000215912,PIK3IP1,turquoise
ENST00000610767,KCTD17,turquoise
ENST00000892372,SYNGR1,turquoise
ENST00000859868,PACSIN2,turquoise
ENST00000484686,CNTN4,turquoise
ENST00000481287,GHRL,turquoise
ENST00000285046,FGD5,turquoise
ENST00000456194,HACL1,turquoise
ENST00000330688,RARB,turquoise
ENST00000699033,TOP2B,turquoise
ENST00000295743,EOMES,turquoise
ENST00000282538,GADL1,turquoise
ENST00000484457,FBXL2,turquoise
ENST00000645898,TRANK1,turquoise
ENST00000896018,ZKSCAN7,turquoise
ENST00000395905,LRRC2,turquoise
ENST00000938305,CRIPTO,turquoise
ENST00000938308,CRIPTO,turquoise
ENST00000938312,CRIPTO,turquoise
ENST00000493282,CRIPTO,turquoise
ENST00000471721,CRIPTO,turquoise
ENST00000616701,SEMA3B,turquoise
ENST00000433753,SEMA3B,turquoise
ENST00000288139,CACNA1D,turquoise
ENST00000670768,SLMAP,turquoise
ENST00000803954,SYNPR-AS1,turquoise
ENST00000383701,EOGT,turquoise
ENST00000478263,FRMD4B,turquoise
ENST00000352241,MITF,turquoise
ENST00000642352,MITF,turquoise
ENST00000314589,MITF,turquoise
ENST00000394236,PROS1,turquoise
ENST00000470610,EPHA6,turquoise
ENST00000896802,BBX,turquoise
ENST00000878043,PHLDB2,turquoise
ENST00000393923,PHLDB2,turquoise
ENST00000478951,TAGLN3,turquoise
ENST00000793799,LOC105374041,turquoise
ENST00000793787,LOC105374041,turquoise
ENST00000909638,BOC,turquoise
ENST00000682979,BOC,turquoise
ENST00000468630,CFAP91,turquoise
ENST00000494517,GOLGB1,turquoise
ENST00000695008,GOLGB1,turquoise
ENST00000693588,IFT122,turquoise
ENST00000349441,IFT122,turquoise
ENST00000882534,CEP70,turquoise
ENST00000295992,PCOLCE2,turquoise
ENST00000305366,TM4SF1,turquoise
ENST00000282486,MBNL1,turquoise
ENST00000911755,MBNL1,turquoise
ENST00000460393,MME,turquoise
ENST00000916993,TRIM59,turquoise
ENST00000651380,B3GALNT1,turquoise
ENST00000651117,B3GALNT1,turquoise
ENST00000464456,MECOM,turquoise
ENST00000651503,MECOM,turquoise
ENST00000899187,FNDC3B,turquoise
ENST00000917915,FXR1,turquoise
ENST00000476964,SOX2-OT,turquoise
ENST00000657986,SOX2-OT,turquoise
ENST00000661842,SOX2-OT,turquoise
ENST00000665033,SOX2-OT,turquoise
ENST00000454652,KLHL24,turquoise
ENST00000350481,EIF4G1,turquoise
ENST00000875104,VPS8,turquoise
ENST00000306376,ETV5,turquoise
ENST00000342695,ATP13A4,turquoise
ENST00000439074,LINC02038,turquoise
ENST00000867114,ACAP2,turquoise
ENST00000447234,MUC20,turquoise
ENST00000477148,TFRC,turquoise
ENST00000303277,TMEM129,turquoise
ENST00000911470,FGFR3,turquoise
ENST00000512574,CRMP1,turquoise
ENST00000861182,EVC,turquoise
ENST00000675131,LCORL,turquoise
ENST00000264866,TBC1D19,turquoise
ENST00000695919,PCDH7,turquoise
ENST00000509759,PCDH7,turquoise
ENST00000905954,ARAP2,turquoise
ENST00000381980,PGCKA1,turquoise
ENST00000852889,PDS5A,turquoise
ENST00000381793,RBM47,turquoise
ENST00000910703,RBM47,turquoise
ENST00000875270,UCHL1,turquoise
ENST00000504360,BEND4,turquoise
ENST00000273859,ATP10D,turquoise
ENST00000610355,CORIN,turquoise
ENST00000273857,CORIN,turquoise
ENST00000257287,CEP135,turquoise
ENST00000226328,RUFY3,turquoise
ENST00000307407,CXCL8,turquoise
ENST00000395761,CXCL1,turquoise
ENST00000395748,AREG,turquoise
ENST00000325278,MTHFD2L,turquoise
ENST00000638680,SCARB2,turquoise
ENST00000904771,ANXA3,turquoise
ENST00000512884,ANXA3,turquoise
ENST00000503570,ANXA3,turquoise
ENST00000909109,BMP3,turquoise
ENST00000282701,BMP3,turquoise
ENST00000311412,HPSE,turquoise
ENST00000295888,WDFY3,turquoise
ENST00000829524,,turquoise
ENST00000514229,ARHGAP24,turquoise
ENST00000940455,PTPN13,turquoise
ENST00000641553,MAPK10,turquoise
ENST00000503556,FAM13A,turquoise
ENST00000394980,MMRN1,turquoise
ENST00000877494,MMRN1,turquoise
ENST00000264790,MMRN1,turquoise
ENST00000721199,LNCPRESS2,turquoise
ENST00000611049,GRID2,turquoise
ENST00000515059,BMPR1B,turquoise
ENST00000394931,BMPR1B,turquoise
ENST00000899798,PPA2,turquoise
ENST00000379987,NPNT,turquoise
ENST00000690982,SGMS2,turquoise
ENST00000509938,MIR302CHG,turquoise
ENST00000731552,MIR302CHG,turquoise
ENST00000691790,MIR302CHG,turquoise
ENST00000731551,MIR302CHG,turquoise
ENST00000688371,MIR302CHG,turquoise
ENST00000505215,MIR302CHG,turquoise
ENST00000505632,MIR302CHG,turquoise
ENST00000669848,,turquoise
ENST00000394203,SCOC,turquoise
ENST00000508269,HHIP-AS1,turquoise
ENST00000296550,DCLK2,turquoise
ENST00000506325,DCLK2,turquoise
ENST00000675293,TRIM2,turquoise
ENST00000403106,FGA,turquoise
ENST00000856265,GUCY1A1,turquoise
ENST00000264428,GLRB,turquoise
ENST00000296529,TMEM144,turquoise
